Date,Open,High,Low,Close,Volume,Ticker
2024-10-31,3.38,3.42,3.02,3.11,11262954,NASDAQ:EOSE
2024-11-01,3.38,3.5,3.13,3.15,6916091,NASDAQ:EOSE
2024-11-04,3.12,3.16,2.91,2.92,6285329,NASDAQ:EOSE
2024-11-05,2.99,3.2,2.92,3.18,7658271,NASDAQ:EOSE
2024-11-06,2.67,2.78,2.23,2.55,22213072,NASDAQ:EOSE
2024-11-07,2.65,2.87,2.58,2.76,8772187,NASDAQ:EOSE
2024-11-08,2.78,2.8,2.59,2.67,6567967,NASDAQ:EOSE
2024-11-11,2.6,2.62,2.42,2.5,7186911,NASDAQ:EOSE
2024-11-12,2.45,2.45,2.32,2.38,6976248,NASDAQ:EOSE
2024-11-13,2.36,2.52,2.3,2.31,6187662,NASDAQ:EOSE
2024-11-14,2.32,2.35,2.22,2.23,5342549,NASDAQ:EOSE
2024-11-15,2.23,2.31,2.15,2.19,16398154,NASDAQ:EOSE
2024-11-18,2.21,2.22,2.06,2.15,6456171,NASDAQ:EOSE
2024-11-19,2.11,2.36,2.07,2.31,6024820,NASDAQ:EOSE
2024-11-20,2.32,2.36,2.22,2.28,4118732,NASDAQ:EOSE
2024-11-21,2.28,2.61,2.23,2.51,6944312,NASDAQ:EOSE
2024-11-22,2.51,2.74,2.46,2.7,5642821,NASDAQ:EOSE
2024-11-25,2.73,2.85,2.59,2.79,8531937,NASDAQ:EOSE
2024-11-26,2.8,2.82,2.66,2.68,3447847,NASDAQ:EOSE
2024-11-27,2.73,2.85,2.64,2.7,3864127,NASDAQ:EOSE
2024-11-29,2.73,3,2.73,2.95,5469946,NASDAQ:EOSE
2024-12-02,2.97,2.98,2.82,2.89,4237219,NASDAQ:EOSE
2024-12-03,3.3,3.45,2.9,2.93,15926911,NASDAQ:EOSE
2024-12-04,2.94,3.15,2.9,2.97,7641307,NASDAQ:EOSE
2024-12-05,2.98,3.2,2.9,3.07,8293859,NASDAQ:EOSE
2024-12-06,3.12,3.27,3.1,3.21,8418225,NASDAQ:EOSE
2024-12-09,3.26,3.42,3.22,3.32,6176988,NASDAQ:EOSE
2024-12-10,3.28,3.28,3.05,3.07,5622978,NASDAQ:EOSE
2024-12-11,3.11,3.25,2.99,3.22,4941318,NASDAQ:EOSE
2024-12-12,3.22,3.41,3.16,3.25,5843315,NASDAQ:EOSE
2024-12-13,3.24,3.41,3.22,3.4,4907447,NASDAQ:EOSE
2024-12-16,3.41,4.15,3.36,4.04,21304634,NASDAQ:EOSE
2024-12-17,3.98,4.09,3.73,3.91,11843699,NASDAQ:EOSE
2024-12-18,4.33,4.6,4,4.04,17434573,NASDAQ:EOSE
2024-12-19,4.24,4.5,4.02,4.32,11440934,NASDAQ:EOSE
2024-12-20,4.21,4.68,4.08,4.57,14939137,NASDAQ:EOSE
2024-12-23,4.6,4.81,4.42,4.64,9380171,NASDAQ:EOSE
2024-12-24,4.67,4.69,4.42,4.56,4092077,NASDAQ:EOSE
2024-12-26,4.5,5.3,4.47,5.17,14602663,NASDAQ:EOSE
2024-12-27,5.3,5.42,5.07,5.17,11800588,NASDAQ:EOSE
2024-12-30,5.08,5.27,4.87,5.14,8140663,NASDAQ:EOSE
2024-12-31,5.12,5.15,4.74,4.86,9691319,NASDAQ:EOSE
2025-01-02,4.98,5.7,4.94,5.53,13367245,NASDAQ:EOSE
2025-01-03,5.53,5.82,5.29,5.67,9043812,NASDAQ:EOSE
2025-01-06,5.79,6.01,5.48,5.52,10333535,NASDAQ:EOSE
2025-01-07,5.56,5.7,5.36,5.39,6291489,NASDAQ:EOSE
2025-01-08,5.3,5.39,4.96,5.18,9789749,NASDAQ:EOSE
2025-01-10,5.06,5.17,4.76,4.96,7841841,NASDAQ:EOSE
2025-01-13,4.75,4.79,4.5,4.74,8323929,NASDAQ:EOSE
2025-01-14,4.87,4.95,4.46,4.6,6434978,NASDAQ:EOSE
2025-01-15,4.68,5.27,4.66,5.2,9536109,NASDAQ:EOSE
2025-01-16,5.29,6.35,5.09,6.16,17837803,NASDAQ:EOSE
2025-01-17,6.14,6.47,5.92,6.02,9392649,NASDAQ:EOSE
2025-01-21,6.08,6.14,5.1,5.74,14775395,NASDAQ:EOSE
2025-01-22,5.77,5.91,5.58,5.84,5473715,NASDAQ:EOSE
2025-01-23,5.88,6.23,5.72,6.19,7878033,NASDAQ:EOSE
2025-01-24,6.25,6.64,5.97,6.08,7668678,NASDAQ:EOSE
2025-01-27,5.84,6.16,5.67,5.85,6663511,NASDAQ:EOSE
2025-01-28,5.89,5.99,5.27,5.68,8908256,NASDAQ:EOSE
2025-01-29,5.65,5.86,5.32,5.44,4875970,NASDAQ:EOSE
2025-01-30,5.54,6.28,5.54,5.81,11750100,NASDAQ:EOSE
2025-01-31,5.86,6.2,5.73,5.74,6099898,NASDAQ:EOSE
2025-02-03,5.36,5.8,5.29,5.61,4934879,NASDAQ:EOSE
2025-02-04,5.61,6.12,5.43,5.94,7367162,NASDAQ:EOSE
2025-02-05,5.97,6.08,5.33,5.39,8063898,NASDAQ:EOSE
2025-02-06,5.51,5.63,5.34,5.46,4531461,NASDAQ:EOSE
2025-02-07,5.48,5.72,5.3,5.33,4760272,NASDAQ:EOSE
2025-02-10,5.33,5.6,5.14,5.4,5977031,NASDAQ:EOSE
2025-02-11,5.21,5.42,4.81,4.91,12411377,NASDAQ:EOSE
2025-02-12,4.7,5.09,4.6,4.97,6987580,NASDAQ:EOSE
2025-02-13,5.01,5.28,4.91,5.23,4302262,NASDAQ:EOSE
2025-02-14,5.26,5.26,4.89,4.9,4031966,NASDAQ:EOSE
2025-02-18,4.9,5.01,4.68,4.98,5568493,NASDAQ:EOSE
2025-02-19,5.02,5.11,4.78,4.82,5355831,NASDAQ:EOSE
2025-02-20,4.63,4.81,4.38,4.75,8242808,NASDAQ:EOSE
2025-02-21,4.79,4.83,4.47,4.48,4967053,NASDAQ:EOSE
2025-02-24,4.47,4.48,4.13,4.26,6582471,NASDAQ:EOSE
2025-02-25,4.21,4.24,3.86,4.09,9055286,NASDAQ:EOSE
2025-02-26,4.12,4.47,4.1,4.28,5692622,NASDAQ:EOSE
2025-02-27,4.31,4.35,4.07,4.07,3066257,NASDAQ:EOSE
2025-02-28,3.97,4.47,3.92,4.37,5902603,NASDAQ:EOSE
2025-03-03,4.45,4.48,3.9,3.99,6734346,NASDAQ:EOSE
2025-03-04,3.84,4.08,3.66,3.94,6998703,NASDAQ:EOSE
2025-03-05,4.2,4.98,4.14,4.97,13082339,NASDAQ:EOSE
2025-03-06,4.72,4.9,4.44,4.53,7290214,NASDAQ:EOSE
2025-03-07,4.51,4.7,4.26,4.6,5707530,NASDAQ:EOSE
2025-03-10,4.44,4.44,3.84,3.94,8266538,NASDAQ:EOSE
2025-03-11,3.94,4.06,3.8,3.95,4562120,NASDAQ:EOSE
2025-03-12,4.12,4.18,4,4.11,4838820,NASDAQ:EOSE
2025-03-13,4.11,4.21,3.84,3.95,3939872,NASDAQ:EOSE
2025-03-14,4.07,4.2,4.04,4.13,3435344,NASDAQ:EOSE
2025-03-17,4.14,4.26,4.09,4.16,2807917,NASDAQ:EOSE
2025-03-18,4.12,4.16,3.93,4.1,2698489,NASDAQ:EOSE
2025-03-19,4.12,4.54,4.12,4.44,5178945,NASDAQ:EOSE
2025-03-20,4.4,4.58,4.25,4.26,3875740,NASDAQ:EOSE
2025-03-21,4.17,4.43,4.09,4.39,3668380,NASDAQ:EOSE
2025-03-24,4.5,4.58,4.34,4.35,3281493,NASDAQ:EOSE
2025-03-25,4.33,4.37,4.18,4.19,2536374,NASDAQ:EOSE
2025-03-26,4.18,4.21,4.02,4.12,3166226,NASDAQ:EOSE
2025-03-27,4.08,4.1,3.93,4.04,2797355,NASDAQ:EOSE
2025-03-28,3.96,4.01,3.84,3.94,3686172,NASDAQ:EOSE
2025-03-31,3.78,3.87,3.62,3.78,4229456,NASDAQ:EOSE
2025-04-01,3.74,4.01,3.7,4.01,4460937,NASDAQ:EOSE
2025-04-02,3.91,4.17,3.9,3.99,2792970,NASDAQ:EOSE
2025-04-03,3.72,4,3.72,3.97,4494890,NASDAQ:EOSE
2025-04-04,3.78,3.86,3.35,3.82,6504897,NASDAQ:EOSE
2025-04-07,3.5,3.99,3.46,3.54,9304098,NASDAQ:EOSE
2025-04-08,3.78,3.8,3.14,3.3,7665215,NASDAQ:EOSE
2025-04-09,3.25,3.94,3.07,3.86,9726808,NASDAQ:EOSE
2025-04-10,3.79,3.87,3.47,3.87,5287716,NASDAQ:EOSE
2025-04-11,3.86,4.25,3.76,4.23,7587951,NASDAQ:EOSE
2025-04-14,4.32,4.42,4.11,4.22,4615336,NASDAQ:EOSE
2025-04-15,4.43,5.09,4.43,5.05,13178349,NASDAQ:EOSE
2025-04-16,4.93,5.09,4.76,4.89,5884534,NASDAQ:EOSE
2025-04-17,4.96,5.21,4.72,4.74,5611053,NASDAQ:EOSE
2025-04-21,4.63,4.71,4.41,4.52,4424822,NASDAQ:EOSE
2025-04-22,4.68,4.9,4.61,4.65,5273450,NASDAQ:EOSE
2025-04-23,4.87,5.09,4.77,4.86,6166056,NASDAQ:EOSE
2025-04-24,4.87,5.09,4.77,4.88,5235910,NASDAQ:EOSE
2025-04-25,4.85,5.24,4.78,5.22,5407114,NASDAQ:EOSE
2025-04-28,5.3,5.58,5.18,5.48,6681427,NASDAQ:EOSE
2025-04-29,5.41,5.47,5.15,5.42,4248876,NASDAQ:EOSE
2025-04-30,5.18,5.23,4.98,5.22,4681744,NASDAQ:EOSE
2025-05-01,5.33,5.38,5.12,5.14,4018851,NASDAQ:EOSE
2025-05-02,5.24,5.42,5.18,5.33,4730134,NASDAQ:EOSE
2025-05-05,5.27,5.29,5.02,5.06,4289278,NASDAQ:EOSE
2025-05-06,4.93,5.1,4.86,5.04,7250494,NASDAQ:EOSE
2025-05-07,5.36,6.89,5.34,6.67,37215226,NASDAQ:EOSE
2025-05-08,6.45,6.5,5.91,6,12887490,NASDAQ:EOSE
2025-05-09,6.06,6.28,5.79,6.21,7109848,NASDAQ:EOSE
2025-05-12,6.46,6.73,6.24,6.33,7884814,NASDAQ:EOSE
2025-05-13,6.46,7.06,6.45,6.8,15203208,NASDAQ:EOSE
2025-05-14,6.8,7.05,6.64,6.94,8391678,NASDAQ:EOSE
2025-05-15,6.9,7.36,6.75,7.11,12625978,NASDAQ:EOSE
2025-05-16,7.12,7.12,6.73,6.98,11005610,NASDAQ:EOSE
2025-05-19,6.72,6.75,6.35,6.51,8909632,NASDAQ:EOSE
2025-05-20,6.47,6.59,6.15,6.2,5382493,NASDAQ:EOSE
2025-05-21,6.07,6.25,5.85,5.93,9350660,NASDAQ:EOSE
2025-05-22,6.07,6.25,5.85,5.93,245106,NASDAQ:EOSE
2025-05-23,5.85,6.51,5.83,6.38,8818424,NASDAQ:EOSE
2025-05-27,5.99,6.01,5.57,5.89,19378203,NASDAQ:EOSE
2025-05-28,5.9,6.11,5.58,6,7923243,NASDAQ:EOSE
2025-05-29,5.05,5.36,4.51,4.51,60725621,NASDAQ:EOSE
2025-05-30,4.28,4.29,4.03,4.16,60776625,NASDAQ:EOSE
2025-06-02,4.17,4.21,4.03,4.15,19209086,NASDAQ:EOSE
2025-06-03,4.18,4.18,3.81,3.86,25292741,NASDAQ:EOSE
2025-06-04,3.91,3.93,3.69,3.8,18372821,NASDAQ:EOSE
2025-06-05,3.82,4.05,3.78,3.92,17628888,NASDAQ:EOSE
2025-06-06,3.94,4.03,3.81,3.84,9926758,NASDAQ:EOSE
2025-06-09,3.94,4.35,3.92,4.18,21946456,NASDAQ:EOSE
2025-06-10,4.24,4.33,4.04,4.07,12979212,NASDAQ:EOSE
2025-06-11,4.08,4.14,3.88,4.01,8419362,NASDAQ:EOSE
2025-06-12,4.04,4.29,4,4.16,10136022,NASDAQ:EOSE
2025-06-13,4.04,4.16,3.96,4.03,9493170,NASDAQ:EOSE
2025-06-16,4.2,4.66,4.2,4.63,21377161,NASDAQ:EOSE
2025-06-17,4.55,4.75,4.39,4.43,9533376,NASDAQ:EOSE
2025-06-18,4.47,4.78,4.43,4.58,9195775,NASDAQ:EOSE
2025-06-20,4.79,4.87,4.48,4.49,13016784,NASDAQ:EOSE
2025-06-23,4.39,4.57,4.18,4.19,13319639,NASDAQ:EOSE
2025-06-24,4.24,4.43,4.21,4.37,8160380,NASDAQ:EOSE
2025-06-25,4.42,4.44,4.2,4.21,7293183,NASDAQ:EOSE
2025-06-26,4.25,4.59,4.22,4.54,9260714,NASDAQ:EOSE
2025-06-27,4.59,4.6,4.28,4.41,44729630,NASDAQ:EOSE
2025-06-30,4.51,5.23,4.5,5.12,18495799,NASDAQ:EOSE
2025-07-01,5.03,5.05,4.71,4.87,13262545,NASDAQ:EOSE
2025-07-02,5.23,5.28,4.86,4.9,14822304,NASDAQ:EOSE
2025-07-03,4.96,5.11,4.93,5.08,5747513,NASDAQ:EOSE
2025-07-07,5.21,5.48,5.08,5.15,15159237,NASDAQ:EOSE
2025-07-08,5.15,5.19,4.77,4.79,15759568,NASDAQ:EOSE
2025-07-09,4.84,4.86,4.56,4.66,10250705,NASDAQ:EOSE
2025-07-10,4.62,4.67,4.52,4.65,7960733,NASDAQ:EOSE
2025-07-11,4.6,4.64,4.45,4.63,7954940,NASDAQ:EOSE
2025-07-14,4.65,5.38,4.59,5.37,16646475,NASDAQ:EOSE
2025-07-15,5.44,5.48,5.08,5.17,16080775,NASDAQ:EOSE
2025-07-16,5.28,5.39,4.82,5.07,11825672,NASDAQ:EOSE
2025-07-17,5.1,5.35,4.9,5.3,17475041,NASDAQ:EOSE
2025-07-18,5.95,6.5,5.76,5.87,42044201,NASDAQ:EOSE
2025-07-21,6.11,6.23,5.85,6,24322507,NASDAQ:EOSE
2025-07-22,5.95,6.12,5.66,6.03,14708451,NASDAQ:EOSE
2025-07-23,6.25,6.45,5.91,6.24,16759942,NASDAQ:EOSE
2025-07-24,6.23,6.52,6.12,6.36,13469565,NASDAQ:EOSE
2025-07-25,6.26,6.66,6.18,6.37,11904858,NASDAQ:EOSE
2025-07-28,6.45,6.54,6.05,6.18,10380037,NASDAQ:EOSE
2025-07-29,6.29,6.31,5.79,5.96,10232477,NASDAQ:EOSE
2025-07-30,5.93,6.3,5.91,5.92,15768156,NASDAQ:EOSE
2025-07-31,5.47,6.55,5.41,5.7,24980300,NASDAQ:EOSE
2025-08-01,5.47,5.64,5.27,5.51,13993286,NASDAQ:EOSE
2025-08-04,5.67,6.35,5.65,6.21,15657692,NASDAQ:EOSE
2025-08-05,6.21,6.54,6.06,6.51,16632494,NASDAQ:EOSE
2025-08-06,6.51,6.76,6.3,6.46,13892151,NASDAQ:EOSE
2025-08-07,6.57,6.91,6.51,6.56,15975142,NASDAQ:EOSE
2025-08-08,6.6,6.69,6.2,6.37,11401571,NASDAQ:EOSE
2025-08-11,6.37,6.54,6.29,6.35,8545259,NASDAQ:EOSE
2025-08-12,6.21,6.26,6,6.11,11764870,NASDAQ:EOSE
2025-08-13,6.14,6.35,5.84,6.34,15201524,NASDAQ:EOSE
2025-08-14,6.12,6.61,6.1,6.33,9905087,NASDAQ:EOSE
2025-08-15,6.35,6.35,5.83,5.86,15502045,NASDAQ:EOSE
2025-08-18,5.96,6.4,5.93,6.33,13499808,NASDAQ:EOSE
2025-08-19,6.25,6.27,5.95,6.05,7951256,NASDAQ:EOSE
2025-08-20,5.91,6.01,5.77,5.99,7629911,NASDAQ:EOSE
2025-08-21,5.94,6.03,5.84,6.02,4582861,NASDAQ:EOSE
2025-08-22,6.03,6.38,5.96,6.32,8341785,NASDAQ:EOSE
2025-08-25,6.32,6.38,6.15,6.27,5349831,NASDAQ:EOSE
2025-08-26,6.35,6.94,6.31,6.92,15722183,NASDAQ:EOSE
2025-08-27,6.95,7.14,6.8,7.12,11215688,NASDAQ:EOSE
2025-08-28,7.27,7.34,6.87,7.13,11205604,NASDAQ:EOSE
2025-08-29,7.13,7.21,6.76,6.9,8689457,NASDAQ:EOSE
2025-09-02,6.71,7.6,6.51,7.51,19824525,NASDAQ:EOSE
2025-09-03,7.67,8.09,7.55,7.62,16714549,NASDAQ:EOSE
2025-09-04,7.62,7.67,7.04,7.34,12364809,NASDAQ:EOSE
2025-09-05,7.54,7.62,7,7.21,12937394,NASDAQ:EOSE
2025-09-08,7.2,7.47,6.81,6.87,14809257,NASDAQ:EOSE
2025-09-09,6.93,7.05,6.66,6.98,9915863,NASDAQ:EOSE
2025-09-10,7.05,7.37,6.8,6.87,12893948,NASDAQ:EOSE
2025-09-11,6.81,7.28,6.72,7.22,8507447,NASDAQ:EOSE
2025-09-12,7.24,8.24,7.17,8.2,19132773,NASDAQ:EOSE
2025-09-15,8.44,8.55,8.21,8.28,15747192,NASDAQ:EOSE
2025-09-16,8.32,8.4,7.93,8.29,11235553,NASDAQ:EOSE
2025-09-17,8.27,8.74,8.12,8.5,14132615,NASDAQ:EOSE
2025-09-18,8.78,9.25,8.44,9,21845666,NASDAQ:EOSE
2025-09-19,9.23,10.15,9.17,9.76,36023517,NASDAQ:EOSE
2025-09-22,10.46,10.48,9.85,10.24,30620742,NASDAQ:EOSE
2025-09-23,10.3,10.61,9.93,10.16,21212882,NASDAQ:EOSE
2025-09-24,10.27,11.36,10.21,10.65,32690816,NASDAQ:EOSE
2025-09-25,10.12,10.71,9.77,10.49,22783362,NASDAQ:EOSE
2025-09-26,10.5,10.61,9.83,10.12,12632110,NASDAQ:EOSE
2025-09-29,10.43,11.45,10.23,11.17,23838381,NASDAQ:EOSE
2025-09-30,11,11.57,10.8,11.39,14085305,NASDAQ:EOSE
2025-10-01,11.37,12.4,11.12,12.37,20342172,NASDAQ:EOSE
2025-10-02,12.96,13.13,12.18,12.36,27124584,NASDAQ:EOSE
2025-10-03,12.47,13.51,12.29,12.6,24711379,NASDAQ:EOSE
2025-10-06,14.44,15.19,13.55,13.86,35332608,NASDAQ:EOSE
2025-10-07,14.2,14.56,13.57,13.66,19129066,NASDAQ:EOSE
2025-10-08,13.55,15.34,13.31,14.82,27538258,NASDAQ:EOSE
2025-10-09,15.05,15.09,14.38,14.64,17324494,NASDAQ:EOSE
2025-10-10,14.69,14.69,13.54,13.82,22062684,NASDAQ:EOSE
2025-10-13,15.1,17.36,14.94,17.05,41965993,NASDAQ:EOSE
2025-10-14,16.61,17.81,16.1,16.98,34127259,NASDAQ:EOSE
2025-10-15,18.28,19.05,16.94,18.28,32574692,NASDAQ:EOSE
2025-10-16,18.1,18.21,15.34,15.45,31587694,NASDAQ:EOSE
2025-10-17,15.14,15.49,14.5,15.04,20353602,NASDAQ:EOSE
2025-10-20,16.2,16.2,14.59,15.01,14600192,NASDAQ:EOSE
2025-10-21,17.02,17.33,15.64,16.3,50357403,NASDAQ:EOSE
2025-10-22,15.6,16.34,14.19,15.06,27469647,NASDAQ:EOSE
2025-10-23,15.2,15.9,14.32,14.36,16645326,NASDAQ:EOSE
2025-10-24,15.05,16.36,14.96,16.06,21351970,NASDAQ:EOSE
2025-10-27,16.24,16.95,15.24,15.38,21176471,NASDAQ:EOSE
2025-10-28,15.2,16.04,14.64,15.01,16255821,NASDAQ:EOSE
2025-10-29,14.83,15.46,13.9,14.37,20825581,NASDAQ:EOSE
2025-10-30,13.26,14.77,13.15,14.32,24661089,NASDAQ:EOSE
2025-10-31,14.65,16.29,14.53,16.03,24103585,NASDAQ:EOSE
2024-10-30,0.61,0.63,0.61,0.61,158939,NYSEAMERICAN:WWR
2024-10-31,0.61,0.62,0.61,0.62,263227,NYSEAMERICAN:WWR
2024-11-01,0.63,0.63,0.61,0.62,243653,NYSEAMERICAN:WWR
2024-11-04,0.6,0.6,0.55,0.57,358794,NYSEAMERICAN:WWR
2024-11-05,0.57,0.58,0.57,0.57,118286,NYSEAMERICAN:WWR
2024-11-06,0.57,0.59,0.55,0.57,212475,NYSEAMERICAN:WWR
2024-11-07,0.56,0.6,0.55,0.59,552975,NYSEAMERICAN:WWR
2024-11-08,0.59,0.6,0.58,0.59,242999,NYSEAMERICAN:WWR
2024-11-11,0.58,0.58,0.55,0.56,228434,NYSEAMERICAN:WWR
2024-11-12,0.55,0.57,0.53,0.55,295250,NYSEAMERICAN:WWR
2024-11-13,0.53,0.56,0.53,0.55,218623,NYSEAMERICAN:WWR
2024-11-14,0.57,0.6,0.55,0.56,108128,NYSEAMERICAN:WWR
2024-11-15,0.59,0.59,0.54,0.55,186824,NYSEAMERICAN:WWR
2024-11-18,0.53,0.55,0.53,0.54,179759,NYSEAMERICAN:WWR
2024-11-19,0.54,0.55,0.53,0.54,120149,NYSEAMERICAN:WWR
2024-11-20,0.54,0.56,0.53,0.55,172869,NYSEAMERICAN:WWR
2024-11-21,0.54,0.55,0.53,0.54,175208,NYSEAMERICAN:WWR
2024-11-22,0.54,0.56,0.53,0.55,181558,NYSEAMERICAN:WWR
2024-11-25,0.55,0.58,0.55,0.55,251924,NYSEAMERICAN:WWR
2024-11-26,0.56,0.57,0.56,0.57,225866,NYSEAMERICAN:WWR
2024-11-27,0.57,0.62,0.57,0.59,776046,NYSEAMERICAN:WWR
2024-11-29,0.62,0.62,0.58,0.59,235107,NYSEAMERICAN:WWR
2024-12-02,0.6,0.6,0.57,0.58,397318,NYSEAMERICAN:WWR
2024-12-03,0.6,0.62,0.59,0.62,895161,NYSEAMERICAN:WWR
2024-12-04,0.65,0.65,0.61,0.62,766654,NYSEAMERICAN:WWR
2024-12-05,0.64,0.64,0.59,0.6,440181,NYSEAMERICAN:WWR
2024-12-06,0.6,0.6,0.58,0.59,255773,NYSEAMERICAN:WWR
2024-12-09,0.59,0.6,0.58,0.6,238638,NYSEAMERICAN:WWR
2024-12-10,0.61,0.61,0.58,0.6,221720,NYSEAMERICAN:WWR
2024-12-11,0.59,0.6,0.59,0.59,134519,NYSEAMERICAN:WWR
2024-12-12,0.59,0.6,0.56,0.57,418739,NYSEAMERICAN:WWR
2024-12-13,0.56,0.57,0.55,0.55,316337,NYSEAMERICAN:WWR
2024-12-16,0.56,0.57,0.55,0.56,319801,NYSEAMERICAN:WWR
2024-12-17,0.58,0.58,0.55,0.55,286688,NYSEAMERICAN:WWR
2024-12-18,0.56,0.58,0.53,0.53,925272,NYSEAMERICAN:WWR
2024-12-19,0.54,0.54,0.5,0.52,611128,NYSEAMERICAN:WWR
2024-12-20,0.52,0.53,0.52,0.53,393675,NYSEAMERICAN:WWR
2024-12-23,0.54,0.55,0.49,0.5,665976,NYSEAMERICAN:WWR
2024-12-24,0.5,0.59,0.5,0.59,1766020,NYSEAMERICAN:WWR
2024-12-26,0.6,0.6,0.56,0.58,1186379,NYSEAMERICAN:WWR
2024-12-27,0.58,0.91,0.56,0.85,8043074,NYSEAMERICAN:WWR
2024-12-30,0.85,0.92,0.78,0.86,3128454,NYSEAMERICAN:WWR
2024-12-31,0.85,0.85,0.7,0.71,1798579,NYSEAMERICAN:WWR
2025-01-02,0.74,0.83,0.72,0.8,967540,NYSEAMERICAN:WWR
2025-01-03,0.8,0.89,0.75,0.81,876115,NYSEAMERICAN:WWR
2025-01-06,0.83,0.84,0.66,0.8,1102886,NYSEAMERICAN:WWR
2025-01-07,0.83,0.84,0.78,0.81,613685,NYSEAMERICAN:WWR
2025-01-08,0.85,0.87,0.81,0.84,1063488,NYSEAMERICAN:WWR
2025-01-10,0.85,0.87,0.79,0.81,909940,NYSEAMERICAN:WWR
2025-01-13,0.8,0.82,0.76,0.8,440792,NYSEAMERICAN:WWR
2025-01-14,0.8,0.8,0.75,0.76,349825,NYSEAMERICAN:WWR
2025-01-15,0.79,0.79,0.76,0.77,304340,NYSEAMERICAN:WWR
2025-01-16,0.78,0.78,0.75,0.77,369272,NYSEAMERICAN:WWR
2025-01-17,0.81,0.81,0.78,0.79,351971,NYSEAMERICAN:WWR
2025-01-21,0.81,0.81,0.76,0.79,447022,NYSEAMERICAN:WWR
2025-01-22,0.78,0.87,0.77,0.85,426960,NYSEAMERICAN:WWR
2025-01-23,0.87,1.13,0.86,1.09,3202053,NYSEAMERICAN:WWR
2025-01-24,1.1,1.32,1.07,1.16,2814707,NYSEAMERICAN:WWR
2025-01-27,1.12,1.14,0.99,1.04,1250930,NYSEAMERICAN:WWR
2025-01-28,1.06,1.08,0.85,0.93,1561259,NYSEAMERICAN:WWR
2025-01-29,0.92,1,0.88,0.96,428006,NYSEAMERICAN:WWR
2025-01-30,0.98,1,0.95,0.98,577381,NYSEAMERICAN:WWR
2025-01-31,0.99,0.99,0.9,0.94,405581,NYSEAMERICAN:WWR
2025-02-03,0.9,0.94,0.86,0.92,335384,NYSEAMERICAN:WWR
2025-02-04,0.94,0.94,0.88,0.9,1453855,NYSEAMERICAN:WWR
2025-02-05,0.91,0.91,0.88,0.9,474746,NYSEAMERICAN:WWR
2025-02-06,0.9,0.9,0.84,0.85,542984,NYSEAMERICAN:WWR
2025-02-07,0.85,1.09,0.85,1.03,2143712,NYSEAMERICAN:WWR
2025-02-10,1.06,1.06,0.94,0.96,1159458,NYSEAMERICAN:WWR
2025-02-11,0.97,1.12,0.87,0.89,2097050,NYSEAMERICAN:WWR
2025-02-12,0.92,0.97,0.89,0.94,820967,NYSEAMERICAN:WWR
2025-02-13,0.93,0.94,0.88,0.89,786944,NYSEAMERICAN:WWR
2025-02-14,0.9,0.91,0.81,0.85,1064534,NYSEAMERICAN:WWR
2025-02-18,0.87,0.9,0.85,0.88,969693,NYSEAMERICAN:WWR
2025-02-19,0.88,0.91,0.86,0.87,381092,NYSEAMERICAN:WWR
2025-02-20,0.87,0.87,0.84,0.86,332524,NYSEAMERICAN:WWR
2025-02-21,0.87,0.88,0.84,0.85,262289,NYSEAMERICAN:WWR
2025-02-24,0.85,0.85,0.75,0.79,854665,NYSEAMERICAN:WWR
2025-02-25,0.8,0.8,0.71,0.75,391477,NYSEAMERICAN:WWR
2025-02-26,0.74,0.79,0.74,0.76,179538,NYSEAMERICAN:WWR
2025-02-27,0.78,0.78,0.73,0.75,198877,NYSEAMERICAN:WWR
2025-02-28,0.75,0.76,0.58,0.72,1421749,NYSEAMERICAN:WWR
2025-03-03,0.7,0.72,0.6,0.65,615693,NYSEAMERICAN:WWR
2025-03-04,0.65,0.66,0.63,0.65,400737,NYSEAMERICAN:WWR
2025-03-05,0.7,0.7,0.66,0.68,625326,NYSEAMERICAN:WWR
2025-03-06,0.68,0.7,0.64,0.67,355112,NYSEAMERICAN:WWR
2025-03-07,0.67,0.68,0.6,0.63,660042,NYSEAMERICAN:WWR
2025-03-10,0.63,0.63,0.56,0.57,495264,NYSEAMERICAN:WWR
2025-03-11,0.6,0.64,0.58,0.62,1183797,NYSEAMERICAN:WWR
2025-03-12,0.66,0.69,0.61,0.64,841388,NYSEAMERICAN:WWR
2025-03-13,0.64,0.64,0.56,0.6,951428,NYSEAMERICAN:WWR
2025-03-14,0.6,0.66,0.6,0.63,546353,NYSEAMERICAN:WWR
2025-03-17,0.63,0.66,0.6,0.65,533756,NYSEAMERICAN:WWR
2025-03-18,0.65,0.66,0.6,0.61,527421,NYSEAMERICAN:WWR
2025-03-19,0.62,0.64,0.61,0.63,309501,NYSEAMERICAN:WWR
2025-03-20,0.63,0.65,0.61,0.63,300320,NYSEAMERICAN:WWR
2025-03-21,0.59,0.63,0.55,0.61,1111565,NYSEAMERICAN:WWR
2025-03-24,0.62,0.64,0.61,0.62,828272,NYSEAMERICAN:WWR
2025-03-25,0.61,0.62,0.59,0.6,300388,NYSEAMERICAN:WWR
2025-03-26,0.61,0.61,0.56,0.56,400945,NYSEAMERICAN:WWR
2025-03-27,0.57,0.57,0.55,0.56,206529,NYSEAMERICAN:WWR
2025-03-28,0.56,0.57,0.53,0.55,442510,NYSEAMERICAN:WWR
