Date,Open,High,Low,Close,Volume,Ticker
2025-05-16,0.8569999933242798,0.9399999976158142,0.8399999737739563,0.9300000071525574,9434100,ONDS
2025-05-19,0.8880000114440918,1.0,0.8550000190734863,0.9789999723434448,12901400,ONDS
2025-05-20,1.0099999904632568,1.0499999523162842,0.9309999942779541,0.9430000185966492,10236500,ONDS
2025-05-21,0.949999988079071,0.996999979019165,0.828000009059906,0.8650000095367432,8820500,ONDS
2025-05-22,0.8500000238418579,0.9190000295639038,0.843999981880188,0.9089999794960022,4150600,ONDS
2025-05-23,0.8600000143051147,0.9599999785423279,0.8600000143051147,0.9269999861717224,5116400,ONDS
2025-05-27,0.9229999780654907,0.9539999961853027,0.8899999856948853,0.9419999718666077,5190200,ONDS
2025-05-28,0.9520000219345093,1.149999976158142,0.9319999814033508,1.0700000524520874,13061000,ONDS
2025-05-29,1.100000023841858,1.100000023841858,1.0,1.0700000524520874,7426000,ONDS
2025-05-30,1.0800000429153442,1.2300000190734863,1.0700000524520874,1.2200000286102295,17600700,ONDS
2025-06-02,1.350000023841858,1.5199999809265137,1.2599999904632568,1.4700000286102295,35215700,ONDS
2025-06-03,1.590000033378601,1.659999966621399,1.399999976158142,1.4199999570846558,31332400,ONDS
2025-06-04,1.4950000047683716,1.7899999618530273,1.4600000381469727,1.75,24423000,ONDS
2025-06-05,1.8849999904632568,1.8849999904632568,1.5,1.5800000429153442,30765200,ONDS
2025-06-06,1.659999966621399,1.8700000047683716,1.5800000429153442,1.7000000476837158,23804900,ONDS
2025-06-09,1.940000057220459,2.0450000762939453,1.6699999570846558,1.6799999475479126,43161800,ONDS
2025-06-10,1.4800000190734863,1.7000000476837158,1.4500000476837158,1.5199999809265137,32790800,ONDS
2025-06-11,1.600000023841858,1.600000023841858,1.399999976158142,1.4800000190734863,12197600,ONDS
2025-06-12,1.5299999713897705,1.75,1.5099999904632568,1.7100000381469727,20835900,ONDS
2025-06-13,1.7350000143051147,1.8700000047683716,1.659999966621399,1.8200000524520874,29549600,ONDS
2025-06-16,1.8450000286102295,1.899999976158142,1.6649999618530273,1.690000057220459,18985400,ONDS
2025-06-17,1.690000057220459,1.6990000009536743,1.5199999809265137,1.559999942779541,13661600,ONDS
2025-06-18,1.5700000524520874,1.6100000143051147,1.4600000381469727,1.5499999523162842,10932700,ONDS
2025-06-20,1.6299999952316284,1.6699999570846558,1.5199999809265137,1.5800000429153442,14369000,ONDS
2025-06-23,1.5800000429153442,1.5800000429153442,1.3600000143051147,1.4299999475479126,21290600,ONDS
2025-06-24,1.5399999618530273,1.600000023841858,1.465000033378601,1.590000033378601,14711400,ONDS
2025-06-25,1.7400000095367432,1.850000023841858,1.5499999523162842,1.600000023841858,39187100,ONDS
2025-06-26,1.6150000095367432,1.7899999618530273,1.5299999713897705,1.75,31484600,ONDS
2025-06-27,1.7599999904632568,1.909999966621399,1.690000057220459,1.8300000429153442,24201300,ONDS
2025-06-30,2.015000104904175,2.2899999618530273,1.909999966621399,1.9199999570846558,46230100,ONDS
2025-07-01,1.8899999856948853,1.9600000381469727,1.7999999523162842,1.9600000381469727,15210400,ONDS
2025-07-02,1.9199999570846558,1.9500000476837158,1.7999999523162842,1.8799999952316284,12112000,ONDS
2025-07-03,1.9199999570846558,2.015000104904175,1.8200000524520874,1.850000023841858,11619700,ONDS
2025-07-07,1.840000033378601,1.9700000286102295,1.7200000286102295,1.75,12527200,ONDS
2025-07-08,1.7799999713897705,1.8250000476837158,1.7100000381469727,1.7899999618530273,10509200,ONDS
2025-07-09,1.8799999952316284,1.9299999475479126,1.7949999570846558,1.840000033378601,18739600,ONDS
2025-07-10,1.850000023841858,2.049999952316284,1.7999999523162842,2.009999990463257,23516400,ONDS
2025-07-11,2.119999885559082,2.240000009536743,2.049999952316284,2.119999885559082,30779800,ONDS
